SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
373	GSM497015	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
378	GSM497016	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
381	GSM497017	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
388	GSM497018	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
406	GSM497020	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
430	GSM497021	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
451	GSM497022	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
457	GSM497023	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
470	GSM497024	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
476	GSM497025	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
488	GSM497026	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
493	GSM497027	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
512	GSM497028	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
539	GSM497029	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
551	GSM497030	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
570	GSM497031	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
579	GSM497032	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
627	GSM497033	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
630	GSM497034	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
632	GSM497035	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
709	GSM497036	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
722	GSM497037	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
