SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
HG00349	HG00349	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00350	HG00350	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00351	HG00351	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00353	HG00353	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00355	HG00355	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00356	HG00356	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00357	HG00357	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00358	HG00358	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00359	HG00359	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00360	HG00360	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00361	HG00361	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00362	HG00362	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00364	HG00364	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00366	HG00366	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00367	HG00367	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00369	HG00369	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00372	HG00372	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00373	HG00373	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00375	HG00375	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00376	HG00376	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00377	HG00377	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00378	HG00378	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00381	HG00381	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00382	HG00382	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00383	HG00383	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00384	HG00384	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00403	HG00403	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00404	HG00404	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00406	HG00406	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00407	HG00407	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00418	HG00418	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00419	HG00419	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00421	HG00421	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00422	HG00422	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00427	HG00427	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00428	HG00428	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
