SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
B20	S3_B20_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B155	S4_B155_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B309	S5_B309_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A584	S6_A584_0_S2_serummiRNA_Relapse_free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A651	S7_A651_0_S1_serummiRNA_Relapse_free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B312	S8_B312_0_S1_serummiRNA_Relapse_free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A734	S9_A734_0_S1_serummiRNA_Relapse_free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B296	S10_B296_0_S1_serummiRNA_Relapse_free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A154	A154_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A155	A155_0_s1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A1717	A1717_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A196	A196_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A208	A208_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A2184	A2184_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A226	A226_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A251	A251_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A278	A278_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A290	A290_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A522	A522_0_S4_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A540	A540_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
